sasp_index
0.7906656
0.79003096
0.7893692
0.7838973
0.85718805
0.8674741
0.78834814
0.7938786
0.7950895
0.7858057
0.78963226
0.8503008
0.83472407
0.85001457
0.84959275
0.78710026
0.8453277
0.7868357
0.79042155
0.7884877
0.79035264
0.8245054
0.783325
0.78625697
0.83911324
0.8470201
0.77979857
0.7815965
0.8561956
0.78277194
0.7879181
0.8465297
0.78825593
0.8291562
0.7883809
0.7931119
0.8395143
0.8549223
0.78614265
0.7853273
0.7850831
0.82247984
0.84315825
0.8471678
0.847975
0.8248365
0.80520767
0.823684
0.8388183
0.8362304
0.85339296
0.8395635
0.78615946
0.8333596
0.79105794
0.7846957
0.8548641
0.84423125
0.79350954
0.78659695
0.78456277
0.78652126
0.78506136
0.7847005
0.7873992
0.79171234
0.7932788
0.83220345
0.7817795
0.7833371
0.78316474
0.84268546
0.78624547
0.7901015
0.8373481
0.838082
0.7849725
0.834952
0.79071325
0.8559976
0.8127179
0.7911917
0.78581953
0.782545
0.7883047
0.78642875
0.7920178
0.83281344
0.78948617
0.8341752
0.85379344
0.83736837
0.83864933
0.7853551
0.7922919
0.7848574
0.7878622
0.7864919
0.79251707
0.78493774
0.786506
0.7842569
0.78407747
0.79129547
0.78385144
0.7889302
0.787008
0.84716827
0.7801587
0.7898101
0.8418084
0.79008126
0.8350674
0.8537339
0.7854708
0.84748816
0.8359051
0.8220412
0.7916421
0.78935426
0.83553374
0.7860676
0.7907783
0.7977043
0.783721
0.79388356
0.8268755
0.8491941
0.82360405
0.8232075
0.83253
0.78738743
0.78750086
0.78999114
0.78880477
0.78456455
0.80230594
0.83494955
0.82366776
0.78674024
0.786618
0.7912445
0.7887787
0.85003746
0.78499585
0.83058876
0.84215
0.8410965
0.78482777
0.8237524
0.7904598
0.8241429
0.791868
0.7917899
0.7900252
0.7829439
0.78306806
0.789065
0.7945933
0.786257
0.78384125
0.8431339
0.84223443
0.84906405
0.83305115
0.78804296
0.78554416
0.7879762
0.78976315
0.78117883
0.78868186
0.7921728
0.7831106
0.7894325
0.79210806
0.8482448
0.7823488
0.83997625
0.7901733
0.8229145
0.8349653
0.83534163
0.785239
0.7812093
0.8371864
0.845238
0.78091633
0.7831892
0.78487676
0.7887321
0.78339684
0.8289559
0.84439105
0.83535725
0.823537
0.8464772
0.8363478
0.8504385
0.843561
0.83382565
0.8518705
0.7844727
0.84085643
0.78818905
0.82537806
0.82873964
0.84008276
0.7859852
0.78893906
0.7910539
0.78588724
0.8417703
0.7931003
0.8460461
0.81770176
0.79059887
0.7893861
0.79195863
0.78643817
0.7854644
0.793378
0.7873532
0.78826797
0.7868712
0.78704166
0.7924424
0.8499191
0.83748937
0.7932647
0.8396487
0.83623374
0.8261948
0.79274833
0.7812267
0.8416319
0.7808323
0.78651595
0.7866749
0.7947568
0.79053944
0.78992003
0.8469507
0.8258704
0.7766298
0.85125923
0.84943146
0.8522627
0.8460963
0.8358992
0.80364627
0.84405035
0.78608054
0.8493452
0.7848587
0.8494438
0.78346384
0.7872741
0.8558082
0.8229211
0.7869829
0.82667965
0.789984
0.7948705
0.7935724
0.8372904
0.8534885
0.83758515
0.7849608
0.83564556
0.7866153
0.7882926
0.7951195
0.7828213
0.79167867
0.7915688
0.8210912
0.84130687
0.80533475
0.8567073
0.8171326
0.7885498
0.8490595
0.7872505
0.7810187
0.78618306
0.7882529
0.82159996
0.7827218
0.7839562
0.7837812
0.78941035
0.79053485
0.8398304
0.7868764
0.7900727
0.788019
0.7854871
0.8504493
0.787223
0.79367536
0.83664215
0.78898776
0.797487
0.8295161
0.81661946
0.8462535
0.7867258
0.779567
0.789505
0.82082
0.7826412
0.7859732
0.78921413
0.78774196
0.7890966
0.7941534
0.7864967
0.7865958
0.7827045
0.7842914
0.8145899
0.83258355
0.8504715
0.78225666
0.82942414
0.84598833
0.8452162
0.7879516
0.791182
0.794919
0.78574175
0.8144129
0.7838364
0.78612757
0.8553728
0.78539497
0.8338013
0.84397066
0.8398984
0.83097076
0.78040797
0.85475135
0.8341514
0.836099
0.8594802
0.7883898
0.7876597
0.8316431
0.82554024
0.78515935
0.78903836
0.7856108
0.8492479
0.7824867
0.79181534
0.8377653
0.81652874
0.7829391
0.7841946
0.78937876
0.785805
0.78543735
0.78869003
0.79149765
0.7953562
0.7890444
0.7865627
0.7870775
0.85099673
0.8430366
0.7930755
0.7870854
0.8295367
0.8400971
0.84200287
0.78713983
0.7947724
0.78802866
0.78686374
0.78610456
0.82477534
0.78080845
0.78353935
0.8444544
0.8446687
0.7832449
0.7870676
0.8567588
0.78308785
0.83239067
0.8453599
0.7858192
0.7868144
0.8296186
0.82349604
0.8307696
0.7846201
0.7905202
0.8516019
0.8392855
0.81976795
0.8334408
0.83611673
0.841266
0.7885691
0.7854253
0.8237806
0.85065204
0.78919536
0.7828093
0.7889547
0.7920885
0.78467983
0.7869753
0.82279867
0.7844441
0.7785327
0.8503241
0.83274895
0.7851759
0.78734344
0.7920398
0.785551
0.7875514
0.7918311
0.78454286
0.78846306
0.7907396
0.8328566
0.84314364
0.834768
0.78547543
0.8411904
0.7851262
0.7936393
0.78757703
0.7878782
0.7904313
0.7914086
0.7824568
0.7845027
0.8279032
0.7852191
0.7842665
0.7824656
0.8275166
0.7867606
0.7840716
0.83919525
0.85546786
0.829405
0.7853051
0.79056734
0.8399748
0.8357928
0.7821987
0.8442462
0.83075285
0.7804068
0.7876568
0.8163619
0.8306934
0.83157396
0.8330537
0.83441556
0.8267968
0.8434518
0.78672963
0.8332229
0.78850013
0.792215
0.8408696
0.78290385
0.8217297
0.783696
0.83963686
0.78277564
0.7807026
0.8430732
0.8358661
0.7815119
0.7811901
0.83743477
0.83928466
0.7857021
0.8697958
0.7902896
0.784544
0.7883345
0.7860837
0.7911714
0.83956504
0.86053205
0.79080564
0.79345757
0.83690727
0.7826986
0.78883815
0.7880055
0.7879497
0.7838293
0.7856215
0.847982
0.78261864
0.84055513
0.7811611
0.8083867
0.8474356
0.7908734
0.8301115
0.7921779
0.78249484
0.7797268
0.7856939
0.8306859
0.7871137
0.8482813
0.78603846
0.7851131
0.783133
0.82383186
0.8373072
0.83555627
0.8454111
0.7900292
0.78683484
0.7892405
0.7898418
0.8388845
0.7892494
0.8445208
0.7920108
0.83165705
0.83999527
0.8338904
0.8275643
0.8063191
0.78445077
0.8340739
0.78801507
0.84246707
0.83320755
0.78219265
0.7850362
0.8345865
0.8291624
0.78390723
0.78273845
0.7924489
0.85128033
0.79140747
0.7882285
0.78694266
0.7866336
0.7896123
0.8596285
0.7836603
0.7951632
0.8491043
0.7866361
0.7887793
0.8609289
0.8345697
0.85530365
0.79671943
0.785533
0.79066366
0.78579175
0.79049844
0.78647685
0.7840603
0.78246623
0.78601307
0.7891851
0.8365191
0.831016
0.8336588
0.7831603
0.78742164
0.84561807
0.8443748
0.7826123
0.81288046
0.79058594
0.83272403
0.7912829
0.7886653
0.7962059
0.8495811
0.8513588
0.8281004
0.7828133
0.836531
0.8231157
0.8465175
0.7924749
0.78172004
0.81718695
0.7930949
0.78473336
0.79046786
0.78286594
0.780001
0.78761584
0.7918869
0.79382133
0.7872337
0.7856553
0.83649164
0.78722167
0.78630084
0.79009557
0.789557
0.8384488
0.83161885
0.78531224
0.83879864
0.790849
0.7904911
0.78479767
0.78620595
0.79005384
0.7898128
0.7915324
0.79351485
0.79055786
0.7844007
0.82640547
0.8416653
0.83851004
0.8239433
0.8498863
0.8290682
0.82556117
0.78742135
0.83273727
0.82637084
0.839167
0.7911503
0.7900061
0.82793325
0.831171
0.8647688
0.8380349
0.782134
0.78340894
0.78542876
0.79042006
0.8462661
0.8398563
0.81245977
0.83797604
0.7820109
0.858337
0.7900635
0.7987023
0.77991873
0.8373375
0.79153246
0.788787
0.8011876
0.7864543
0.7902014
0.79233307
0.79260737
0.79151165
0.7867665
0.7887395
0.79066616
0.7819964
0.78102845
0.78267425
0.7840539
0.78912866
0.7881189
0.785695
0.78438336
0.7872885
0.8144223
0.7886122
0.8446115
0.7918644
0.7855442
0.79387474
0.84716785
0.8464584
0.822023
0.82874817
0.7852144
0.8586604
